AuthorID,Author,Date,Content,Attachments,Reactions
1.36E+18,prashant_60409,2025-04-18T13:46:16.7040000+08:00,"Hi, I checked the docker ps -a , all container are running, but facing the same issue,",,
1.36E+18,prashant_60409,2025-04-18T14:24:06.7210000+08:00,showing server is busy,,
1.04E+18,shimu_woshen,2025-04-18T14:36:18.5540000+08:00,which url you are accessing,,
1.36E+18,prashant_60409,2025-04-18T14:41:08.8500000+08:00,http://192.168.1.42:8088,,
1.04E+18,shimu_woshen,2025-04-18T14:55:42.6310000+08:00,http://192.168.1.42:8088/home,,
1.04E+18,shimu_woshen,2025-04-18T14:56:00.5780000+08:00,is this the IP address you set in env?,,
1.36E+18,prashant_60409,2025-04-18T15:22:20.3830000+08:00,yes,,
1.04E+18,shimu_woshen,2025-04-18T15:30:25.5240000+08:00,try docker logs backend   to see if any errors,,
1.36E+18,prashant_60409,2025-04-18T16:04:42.5780000+08:00,no errors,,
1.04E+18,shimu_woshen,2025-04-18T16:05:46.9760000+08:00,can you share the env file?,,
1.36E+18,prashant_60409,2025-04-18T16:35:35.5400000+08:00,"# Deployed server specification


# supported: windows, linux
OS_PLATFORM_TYPE=linux

# Example: 1. 4c8g (4 CPU cores, 8GB RAM), 2. 8c16g (8 CPU cores, 16GB RAM) or higher
OS_RESOURCE_SPEC=1
OS_NAME=supOS
VOLUMES_PATH=/volumes/supos/data

#(Your IP Address, do not use 127.0.0.1 or localhost) 
ENTRANCE_PROTOCOL=http
ENTRANCE_DOMAIN= 192.168.1.42
ENTRANCE_PORT=8088

# LANGUAGE setting, supported: en-US, zh-CN
LANGUAGE=en-US

# Operating system version
OS_VERSION=V1.00.00.05-C

# MQTT TCP port
OS_MQTT_TCP_PORT=1883

# MQTT WebSocket TLS port
OS_MQTT_WEBSOCKET_TSL_PORT=8084

# Login path for the system
OS_LOGIN_PATH=/supos-login

# Enable or disable authentication (true/false)
OS_AUTH_ENABLE=false

# Type of large language model used
OS_LLM_TYPE=ollama

# Model and Key for oepnai (Enter your api key, can be empty)
OPENAI_API_MODEL=gpt-4o  
OPENAI_API_KEY=

# Below are the environment variables required for using the built-in supOS MCP with the MCP Client (if applicable, can be empty)
# Langsmith API key
LANGSMITH_API_KEY=
# Agent service address (default: http://localhost:8123)
AGENT_DEPLOYMENT_URL=http://mcpclient:8123
# open API key for supOS, used for external access to the system
SUPOS_API_KEY=
# The address of the open API of supOS that needs to be accessed, in the format of http://ip:port
SUPOS_API_URL=
# The address of the MQTT server of supOS that needs to be accessed
SUPOS_MQTT_URL=

# If MULTIPLE_TOPIC is true, topics prefixed with '_rs/' will be publicly exposed instead of the original topics
MULTIPLE_TOPIC=false

#--------------------OAUTH CONFIG------------------
OAUTH_REALM=supos
OAUTH_CLIENT_NAME=supos
OAUTH_CLIENT_ID=supos
OAUTH_CLIENT_SECRET=VaOS2makbDhJJsLlYPt4Wl87bo9VzXiO
OAUTH_GRANT_TYPE=authorization_code
OAUTH_ISSUER_URI=http://keycloak:8080
OAUTH_REFRESH_TOKEN_TIME=60


# Elasticsearch version used
ELASTICSEARCH_VERSION=7.10.2
# Elasticsearch time horizon (likely in days, affects data retention)
ELASTICSEARCH_TIMEHORIZON=60",,
1.04E+18,shimu_woshen,2025-04-18T16:41:11.3350000+08:00,"ENTRANCE_DOMAIN= 192.168.1.42    you have a "" ""?",,
1.04E+18,shimu_woshen,2025-04-18T16:41:39.2910000+08:00,blank spaceï¿½,,
1.04E+18,shimu_woshen,2025-04-18T16:42:23.2250000+08:00,Remove the space and reinstall.ï¿½ï,,
1.04E+18,shimu_woshen,2025-04-18T16:42:58.7780000+08:00,Looks like I need to add the checksum mechanism.,,
1.36E+18,prashant_60409,2025-04-18T16:44:17.4270000+08:00,"ok,  please  add and send, what to add in the blank space.",,
1.04E+18,shimu_woshen,2025-04-18T16:45:00.1840000+08:00,I mean you can't have blank spaces in your IP address.,,
1.04E+18,shimu_woshen,2025-04-18T16:46:22.2530000+08:00,ENTRANCE_DOMAIN= 192.168.1.42,,
1.04E+18,shimu_woshen,2025-04-18T16:46:33.2410000+08:00,here you have a blank space,,
1.36E+18,prashant_60409,2025-04-18T17:29:57.1060000+08:00,can you give the checksum,,
1.36E+18,prashant_60409,2025-04-18T17:30:27.6880000+08:00,"I have tried without giving the space, but it is showing same error",,
1.36E+18,prashant_60409,2025-04-23T13:30:01.5710000+08:00,Hi,,
1.36E+18,prashant_60409,2025-04-23T13:31:09.6200000+08:00,"We are not able to login into the supOS page, can you please help us.",,
1.04E+18,shimu_woshen,2025-04-23T16:57:38.9730000+08:00,Have you pulled the latest mirrors from github?,,
1.36E+18,prashant_60409,2025-04-23T18:36:29.6590000+08:00,"Hi Shimu, we have pulled the latest mirrors from github and installed, its not working, did you change anything?",,
1.36E+18,prashant_60409,2025-04-23T19:51:00.1020000+08:00,,https://cdn.discordapp.com/attachments/1183779001567809549/1364569243475120209/dda5593a-4a41-4a34-b5f8-2d564961cb4f.png?ex=68df0fe4&is=68ddbe64&hm=ce0ec1a428eaac07cad3a9973f8b1a09f2c40bf103516108ed118f11eb0e6d3e&,
1.36E+18,prashant_60409,2025-04-23T19:52:24.5310000+08:00,,https://cdn.discordapp.com/attachments/1183779001567809549/1364569597663117342/7828a3d5-1783-44a1-ad7b-46d23dcb15fe.png?ex=68df1038&is=68ddbeb8&hm=ca29dfa190d30905091da9ca3202756e4b08367a2f6871e49a75807979d47643&,
1.36E+18,prashant_60409,2025-04-23T19:54:43.9040000+08:00,actually our IP address is 192.168.1.19 and we access this Url  http://192.168.1.19:8088/supos-login and we are getting  this error,,
1.36E+18,prashant_60409,2025-04-23T19:57:29.9660000+08:00,when we click back to application this takes to this page which has IP Address 192.168.1.33:8088,,
1.36E+18,prashant_60409,2025-04-23T19:58:15.3800000+08:00,can u help us to resume this issue @ShiMu_supOS @Simon_supOS ?,,
1.36E+18,prashant_60409,2025-04-23T20:07:59.9120000+08:00,"# Deployed server specification
# for test
# supported: windows, linux
OS_PLATFORM_TYPE=linux

# Example: 1. 4c8g (4 CPU cores, 8GB RAM), 2. 8c16g (8 CPU cores, 16GB RAM) or higher
OS_RESOURCE_SPEC=1
OS_NAME=supOS
VOLUMES_PATH=/volumes/supos/data

#(Your IP Address, do not to use 127.0.0.1 or localhost, otherwise the login and authentication functions will not work, )
ENTRANCE_PROTOCOL=http
ENTRANCE_DOMAIN=192.168.1.19
ENTRANCE_PORT=8088

# LANGUAGE setting, supported: en-US, zh-CN
LANGUAGE=en-US

# Operating system version
OS_VERSION=V1.00.00.05-C

# MQTT TCP port
OS_MQTT_TCP_PORT=1883

# MQTT WebSocket TLS port
OS_MQTT_WEBSOCKET_TSL_PORT=8084

# Login path for the system
OS_LOGIN_PATH=/supos-login

# Enable or disable authentication (true/false)
OS_AUTH_ENABLE=true

# Type of large language model used
OS_LLM_TYPE=ollama

# Model and Key for oepnai (Enter your api key, can be empty)
OPENAI_API_MODEL=gpt-4o  
OPENAI_API_KEY=

# Below are the environment variables required for using the built-in supOS MCP with the MCP Client (if applicable, can be empty)
# Langsmith API key
LANGSMITH_API_KEY=
# Agent service address (default: http://localhost:8123)
AGENT_DEPLOYMENT_URL=http://mcpclient:8123
# open API key for supOS, used for external access to the system
SUPOS_API_KEY=4174348a-9222-4e81-b33e-5d72d2fd7f1e
# The address of the MQTT server of supOS that needs to be accessed
SUPOS_MQTT_URL=tcp://emqx:1883/mqtt


#Variables from older versions, will be deleted for next iteration, please do not modify
MULTIPLE_TOPIC=false

#--------------------OAUTH CONFIG------------------
OAUTH_REALM=supos
OAUTH_CLIENT_NAME=supos
OAUTH_CLIENT_ID=supos
OAUTH_CLIENT_SECRET=VaOS2makbDhJJsLlYPt4Wl87bo9VzXiO
OAUTH_GRANT_TYPE=authorization_code
OAUTH_ISSUER_URI=http://keycloak:8080
OAUTH_REFRESH_TOKEN_TIME=60


# Elasticsearch version used
ELASTICSEARCH_VERSION=7.10.2
# Elasticsearch time horizon (likely in days, affects data retention)
ELASTICSEARCH_TIMEHORIZON=60",,
1.04E+18,shimu_woshen,2025-04-28T17:03:31.4280000+08:00,let me check,,ýýýý (1)
1.04E+18,shimu_woshen,2025-04-28T17:04:21.5110000+08:00,"i guess you changed ip, and didn't clean all the data in database",,
1.04E+18,shimu_woshen,2025-04-28T17:04:39.8520000+08:00,did you use bash bin/clean-all.shï¿½,,
1.36E+18,prashant_60409,2025-04-28T17:10:24.1850000+08:00,"no, I will do it now",,
1.36E+18,prashant_60409,2025-04-28T17:10:46.8830000+08:00,give the next instructions,,
1.04E+18,shimu_woshen,2025-04-29T11:50:38.4790000+08:00,sure,,
1.04E+18,shimu_woshen,2025-04-29T20:07:37.8710000+08:00,"We're in the middle of our first live stream, so feel free to join in!",,
1.04E+18,shimu_woshen,2025-04-29T20:07:45.9450000+08:00,https://teams.microsoft.com/dl/launcher/launcher.html?url=%2F_%23%2Fl%2Fmeetup-join%2F19%3Ameeting_Njk0NjA2YTMtNzUzNy00MWZhLTg2MmMtNWE1MjljMzc0Y2E4%40thread.v2%2F0%3Fcontext%3D%257b%2522Tid%2522%253a%2522da8be513-8ca5-49cf-944f-47788c45ca5b%2522%252c%2522Oid%2522%253a%25228ccc86b6-2bb0-4e6b-a7c4-71ccd3e6d766%2522%257d%26anon%3Dtrue&type=meetup-join&deeplinkId=292828f1-fc80-4dc5-b00c-375853ddf9e4&directDl=true&msLaunch=true&enableMobilePage=true&suppressPrompt=true,,
1.36E+18,prashant_60409,2025-04-29T20:17:39.8650000+08:00,"ok, Thank you",,
8.94E+17,jwolk,2025-05-02T05:34:05.0540000+08:00,"Hi guys... I just test the platform!!! Alwesome \o/!!
 I already post a comment on linkedIn. I've been using (Portainer, EMQX, Nodered, Hasura, Postgres, Keycloak, Grafana, Kong) for 3 years in my customers, but I always thought about an abstraction layer to put all of them together,  to access them from WEB just exposing a single port in the network. And you guys did it and much more!! Thanks a lot.",,"ýýýý (2),ýýýý (2)"
1.04E+18,shimu_woshen,2025-05-06T09:11:49.5770000+08:00,"hhhhh,thanks!",,
1.17E+18,sarah327_68034,2025-05-06T10:21:27.4930000+08:00,do you mind sharing your post link here?ï¿½ï,,
1.18E+18,susey_25622,2025-05-07T17:20:34.6880000+08:00,"ýýýý Try supOS-CE Now!
ýýýý Local & online environments available: https://supos.ai/trial
ýýýý Docs & guides: https://suposcommunity.vercel.app/
ýýýý If you have any questions, feel free to ask in the group!",,ýýýýýýýý (2)
1.18E+18,susey_25622,2025-05-07T17:20:49.9630000+08:00,Pinned a message.,,
1.18E+18,susey_25622,2025-05-08T15:51:49.4230000+08:00,"2nd Webinar | Discover the magic of Unified Namespace with supOS
ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ Date: May 15, 2025
ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ Time: 5PM SGTï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½11AM CEST

ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ Whatï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s in it for you?
ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ Unified Namespace (UNS) 
Edge-Driven structure that connects machines, systems, and users across the factoryï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½eliminating silos and enabling seamless IT/OT integration.

ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ Applying UNS in supOS
Learn how to build a Unified Namespace from scratch using supOS for real-time industrial data integration.

ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ Click View Event to register for our webinar! https://www.linkedin.com/events/2ndwebinar-discoverthemagicofun7326067043756052480/comments/
If you missed the first sessionï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½Introduction to supOSï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½, the recor",,"ýýýý (2),ýýýý (1)"
1.18E+18,susey_25622,2025-05-15T10:35:42.7020000+08:00,"ýýýý Webinar this afternoon!
Join our 2nd Webinar: Discover the Magic of Unified Namespace with supOS
ýýýý May 15, 2025 | ýýýý 5PM SGTýýý11AM CEST

ýýýý Learn how UNS breaks down data silos and powers real-time IT/OT integration
ýýýý See how to build a Unified Namespace from scratch in supOS

ýýýý Webinar Link ýýý https://us06web.zoom.us/j/82892466937
Missed the first session? https://www.youtube.com/watch?v=gxP_6WGMRKk&t=3s",,
1.36E+18,prashant_60409,2025-05-16T16:58:45.8180000+08:00,"I am unable to login the session, asking the meeting code, can you please provide it or the direct link to join",,
1.18E+18,susey_25622,2025-05-19T09:39:36.7990000+08:00,"Apologies for the late reply. The webinar actually took place on May 15th at 5:00 PM SGT.
ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ You can catch the full recap here: https://www",,"ýýýý (1),ýýýý (1),ýýýý (1)"
1.38E+18,sir.danav,2025-06-21T23:54:21.6060000+08:00,Trying to get in touch with Huiz via LinkedIn,,
1.38E+18,sir.danav,2025-06-21T23:54:43.8330000+08:00,Can someone dm me his email address please?,,
1.18E+18,susey_25622,2025-06-24T15:06:18.5610000+08:00,"Our colleague Sarah responded to your email yesterday, Did you receive it?",,
1.38E+18,sir.danav,2025-06-24T18:42:20.5260000+08:00,Yes Susey,,ýýýý (1)
1.38E+18,sir.danav,2025-06-24T18:43:04.7650000+08:00,"Confirmed , received it but revert back soon.. got busy with some priorities",,
1.38E+18,sir.danav,2025-06-24T18:43:11.6830000+08:00,Thanks :)!,,
1.18E+18,susey_25622,2025-07-30T16:08:57.7740000+08:00,"ýýýý Weýýýre excited to announce the 2025 supOS Global Challenge!
Starting August 1st, weýýýll be hosting a fully online hackathon focused on supOS-CE, the open-source industrial data platform.
There are 3 creative tracks to choose from ýýý whether you're building new factory applications, extending supOS itself, or deploying it in a real-world setup.
ýýýý If you're already familiar with supOS, this is your time to shine.
ýýýý Check out the full details here: https://supos.ai/hackathon
ýýýý Interested or have questions? Join the conversation in our #Hackathon channel: https://discord.gg/K92gcRWabU
Hack your way to $11,000 in prizes!",,
1.17E+18,sarah327_68034,2025-08-25T15:06:29.5900000+08:00,"@ShiMu_supOS Hi shimu, can you help check this issue?",https://cdn.discordapp.com/attachments/1183779001567809549/1409433739498618931/image.png?ex=68df75f5&is=68de2475&hm=88d602813dcefde0c52194baeb2ab8eb5c8ccc45c1e00c83e409619281b080bb&,
1.17E+18,sarah327_68034,2025-08-25T15:06:37.8190000+08:00,it's from @bala,,
1.18E+18,simonhuang_57772,2025-08-25T15:11:40.3220000+08:00,@bala Have you installed docker desktop on your computer?,,
1.18E+18,simonhuang_57772,2025-08-25T15:12:26.1140000+08:00,Is it working?,,
1.39E+18,bala_53465,2025-08-25T16:47:05.5190000+08:00,yes installed,,
1.18E+18,simonhuang_57772,2025-08-25T17:02:18.4340000+08:00,but docker compose is not working properly,,
1.18E+18,simonhuang_57772,2025-08-25T17:03:41.0000000+08:00,It seems to me that you were running this in your Linux Sub-system.,,
1.18E+18,simonhuang_57772,2025-08-25T17:05:22.2740000+08:00,"For Windows installation, please check https://github.com/FREEZONEX/supOS-CE?tab=readme-ov-file#2windows first and make sure you have installed Git Bash and execute commands in Git Bash",,
1.04E+18,shimu_woshen,2025-08-25T21:40:04.2680000+08:00,can you open the docker desktop ? @bala,,
1.39E+18,bala_53465,2025-08-26T12:48:13.0750000+08:00,HI @ShiMu_supOS docker is running. I need online support,,
1.04E+18,shimu_woshen,2025-08-26T14:35:10.3210000+08:00,sure,,
1.04E+18,shimu_woshen,2025-08-26T14:36:13.7770000+08:00,can  you join the support channel,,
1.39E+18,bala_53465,2025-08-29T15:49:09.2220000+08:00,"Hi all, i want to edit file to add multiple keys. Is it possible? here I want add some more keys",https://cdn.discordapp.com/attachments/1183779001567809549/1410894026818981909/image.png?ex=68ded735&is=68dd85b5&hm=0e28da8bf2b276cc07523562930ae837f50444729e62c599f461c02b9f8cc585&,
1.04E+18,shimu_woshen,2025-09-01T10:14:28.7070000+08:00,This version cannot be modified once created; the next version will incorporate this feature.,,ýýýý (1)
1.01E+18,vikanchira,2025-09-05T15:43:11.9790000+08:00,This username and password doesn't work,,
1.01E+18,vikanchira,2025-09-05T15:57:58.4770000+08:00,Hello @ShiMu_supOS and @Simon_supOS The default password from the readme file doesn't seem to work. Have we deployed it wrong or has it changed?,,
1.01E+18,vikanchira,2025-09-05T15:58:12.3760000+08:00,,https://cdn.discordapp.com/attachments/1183779001567809549/1413433020425306223/image.png?ex=68ded954&is=68dd87d4&hm=95185792d3cd74ed59195fa7cde50e477b11982a0a2fee8c439405d409726a3e&,ýýýý (1)
1.01E+18,vikanchira,2025-09-05T16:30:54.9130000+08:00,"ok... so the default username and password is
User: supos
Password: supos",,
1.04E+18,shimu_woshen,2025-09-08T09:34:52.3540000+08:00,yesï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½updat,,
