AuthorID,Author,Date,Content,Attachments,Reactions
"751903973123948655","paul_kopcak","2021-03-02T19:43:21.2530000+08:00","Works with my schedule.  Send me a link a link the night before.  Also, if you key topics/goals to discuss please email them so be prepared.","","👍 (1)"
"159985870458322944","MEE6#4876","2021-03-02T19:43:21.5370000+08:00","GG @Paul_Kopcak, you just advanced to level 2!","",""
"194289793905983489","zackscriven","2021-03-02T22:00:59.7770000+08:00","Pinned a message.","",""
"194289793905983489","zackscriven","2021-03-09T02:10:25.3410000+08:00","Everyone! We have our Monthly Planned @Mentorship Call this Friday! (We do apologize for the delayed notice... You have asked for at least a week's notice in advance... we are planning the next 3 months of Mentorship and @Mastermind Sessions in Advance this week)","https://cdn.discordapp.com/attachments/740317577900851240/818546210767634432/Leveraging_Historian_Node__the_Unified_Namespace.png?ex=68df68d0&is=68de1750&hm=b85a62a2b042f70c33e38f6ad7364e8885c8541f3befb62124d4574c3a7ff30b&","💯 (2),ismile (1)"
"756277491433341030","dewayne_warden","2021-03-09T02:58:21.3580000+08:00","Time?","","💯 (1)"
"740975015247478946","chrisgele","2021-03-09T02:59:11.1380000+08:00","10:00 am CST","","👏 (1)"
"805653471822086184","manjush.","2021-03-09T05:31:10.1460000+08:00","That is Saturday morning 3AM for me 😀. All good 👍","","🔥 (3)"
"806029220165582860","edfuentes","2021-03-10T12:02:48.3860000+08:00","Me too @Manjush !! Are you in Sydney or Melbourne? I’m based in Melbourne!","",""
"805653471822086184","manjush.","2021-03-10T12:13:33.4080000+08:00","I am in Melbourne Ed. How are you going with your Mentorship program ?","",""
"806029220165582860","edfuentes","2021-03-10T12:14:35.8290000+08:00","Still going through the ignition training. Juggling that while working full time, family, etc...","",""
"806029220165582860","edfuentes","2021-03-10T12:19:40.1350000+08:00","I’ll DM you 😀","",""
"817835202746253344","IIoT#4707","2021-03-10T12:19:40.5620000+08:00","GG @pizzaman, you just advanced to level 1!","",""
"194289793905983489","zackscriven","2021-03-11T02:09:51.0240000+08:00","https://cdn.discordapp.com/attachments/754051465080864870/819269727431426058/unknown.png","","👍 (1)"
"194289793905983489","zackscriven","2021-03-14T23:39:58.6500000+08:00","Thank you all for helping this community grow to over 8,000 Subscribers. We could not keep doing this without you all! Thank you! 🙏","https://cdn.discordapp.com/attachments/740317577900851240/820682678813589504/image_25e284ef-7d34-4c66-ae76-f6dba12d9afc20210314_083857.jpg?ex=68df458e&is=68ddf40e&hm=e25e7e56d1f7b967275e9f61ee82a45eb63de36b2cc76f858f4a28a9a3b405c4&","ismile (3),👍 (12)"
"194289793905983489","zackscriven","2021-03-24T02:41:59.3540000+08:00","Mastermind session on **MES** this Friday!","https://cdn.discordapp.com/attachments/740317577900851240/823989973606203402/4_20210319_100251_0003.png?ex=68df7036&is=68de1eb6&hm=576939f64ab093fd2145f02a8399c994e0751575f6e4a7aa5487e2e8d724bbe7&","👍🏼 (2)"
"745009912160976977","marioishikawa","2021-03-24T05:36:48.9400000+08:00","2 that will proabably 3, right? 🙂 I booked blocked 3 hours on my calendar","",""
"817835202746253344","IIoT#4707","2021-03-24T22:01:01.9630000+08:00","It's @MatthijsPrent birthday! 🎂","","🎂 (3),🎉 (2),🎈 (1)"
"194289793905983489","zackscriven","2021-03-26T04:30:03.3530000+08:00",":mastermind:  Digital Factory @Mastermind MES is tomorrow!

More Information on Joining Mastermind Here: https://www.intellic.online/digital-mastermind

Thank you all!","https://cdn.discordapp.com/attachments/740317577900851240/824741948001746964/4_20210319_100251_0003-1.png?ex=68df898b&is=68de380b&hm=a6fe1614fa7e7dde6fc8a513e1b85b3c1a4d50eb515d4d1a3a9c39807b8a1db8&","🥳 (1),👍 (7)"
"817835202746253344","IIoT#4707","2021-03-29T22:01:01.5600000+08:00","It's the birthday of @isharp (40) ! 🎂","","ishocked (4),👍 (3),🎉 (2)"
"817835202746253344","IIoT#4707","2021-04-05T22:01:10.4000000+08:00","It's @Richard44 birthday! 🎂","","🥳 (3)"
"817835202746253344","IIoT#4707","2021-04-10T22:01:01.8050000+08:00","It's the birthday of @Joel Messina (36) ! 🎂","","💯 (1)"
"745009912160976977","marioishikawa","2021-04-12T20:08:49.0500000+08:00","Happy birthday @Joel Messina ! A little late though","","👍 (2),Partyblob (2)"
"194289793905983489","zackscriven","2021-04-16T02:43:18.0000000+08:00","Hey @everyone I am performing maintenance on intellic.online for the next couple of hours. The main domain name is being cut over to iiot.university (Intellic.Online will redirect)","","👍 (4)"
"194289793905983489","zackscriven","2021-04-16T02:53:46.4700000+08:00","In the meantime you can access the site using the subdomain https://intellic-online.mykajabi.com","","😆 (1),👍 (2)"
"751405889000570962","danred1","2021-04-16T03:24:03.9180000+08:00","I’m attending IOU?","","😂 (1)"
"194289793905983489","zackscriven","2021-04-16T03:24:34.3080000+08:00","LOL","",""
"194289793905983489","zackscriven","2021-04-16T03:24:41.2940000+08:00","😂","",""
"194289793905983489","zackscriven","2021-04-16T04:29:14.1330000+08:00","IIoT University (IU) is back online 😃  (some dns settings may take a while to propogate... in the meanwhile entering the fully qualified domain should work) 
https://www.iiot.university","","👍 (3),💯 (2)"
"817835202746253344","IIoT#4707","2021-04-17T22:01:31.9510000+08:00","It's @Deleted User birthday! 🎂","","🎉 (5)"
"456226577798135808","Deleted User","2021-04-17T22:29:47.5400000+08:00","Thanks bot 😆","","VerifiedBOT (2)"
"817835202746253344","IIoT#4707","2021-04-18T22:01:52.0040000+08:00","It's @Walker Reynolds birthday! 🎂","","4point0 (4),ishocked (3),🥳 (13),ismile (5),🍰 (1)"
"777582396237283338","richard44160","2021-04-19T04:19:26.5520000+08:00","Happy birthday Walker ! 🎉","","👍 (1)"
"745009912160976977","marioishikawa","2021-04-21T01:00:15.4620000+08:00","Happy birthday @Walker Reynolds ! All the best for you and keep strong in your mission!","",""
"456226577798135808","Deleted User","2021-04-21T01:25:12.6890000+08:00","Happy Birthday Walker :ismile: 🥳 🥳 🥳","",""
"194289793905983489","zackscriven","2021-04-21T01:25:19.8800000+08:00","@Ayman has taken his 4.0 System Integration Firm full-time! 🔥 Congrats Ayman! 🙏  We are rooting for your success.","","💯 (5)"
"240032229273632769","ayman3952","2021-04-21T01:47:27.9180000+08:00","Thanks to @Walker Reynolds, @zackscriven and all the Intellic team for sharing your knowledge. I would never have built the courage without your support.","","🙏 (2),👍 (5)"
"817835202746253344","IIoT#4707","2021-04-25T22:01:06.3840000+08:00","It's the birthday of @DavidSchultz (50) ! 🎂","","🥳 (3),😩 (1)"
"751492163233382430","andyott33","2021-04-25T23:44:59.3830000+08:00","Happy Birthday @DavidSchultz","","👍 (1)"
"194289793905983489","zackscriven","2021-04-26T00:01:53.1660000+08:00","Happy birthday David! 🥳","","👍 (1)"
"745009912160976977","marioishikawa","2021-04-26T18:57:16.6590000+08:00","Happy birthday @DavidSchultz ! All the best for you and your family!","","👍 (1)"
"745796393855352953","thedavidschultz","2021-04-26T21:47:45.8450000+08:00","Thank you for the birthday wishes. Can’t believe it’s been 50 years. Still think of myself as one of the young people. 😀","","😆 (1),👍 (4)"
"740975015247478946","chrisgele","2021-04-26T23:22:37.8570000+08:00","Happy belated Birthday! @DavidSchultz 🍻","","👍 (1)"
"194289793905983489","zackscriven","2021-04-27T00:24:10.3420000+08:00","The big 5 point 0","",""
"801561312861618236","jon.forbord","2021-04-27T03:47:11.2810000+08:00","Congrats David!","","👍 (1)"
"382941357699760129","walker.reynolds","2021-04-28T04:24:51.8640000+08:00","Happy Belated Birthday to one of my favorite human beings: @DavidSchultz its all down hill from here!","","🙏 (4)"
"745796393855352953","thedavidschultz","2021-04-28T04:26:29.5790000+08:00","Hardly. Being a part of this community will keep me young for years. Thank you for the birthday wishes.","","💯 (4)"
"194289793905983489","zackscriven","2021-05-06T07:06:31.4290000+08:00","Starship SN 15 Successfully landed after 10k foot altitude flight today! 🚀","","🚀 (5),👏 (1)"
"817835202746253344","IIoT#4707","2021-05-22T22:01:32.5580000+08:00","It's the birthday of @Andy (30) ! 🎂","","🙌 (3)"
"194289793905983489","zackscriven","2021-05-22T23:03:02.3690000+08:00","Happy birthday!","",""
"751492163233382430","andyott33","2021-05-23T04:52:30.6720000+08:00","Thanks!","",""
"745009912160976977","marioishikawa","2021-05-25T18:49:14.0690000+08:00","A little late here, but happy birthday @Andy ! All the best for you!","",""
"194289793905983489","zackscriven","2021-05-26T03:02:16.8030000+08:00","Follow us on Twitch! https://www.twitch.tv/4point0solutions","",""
"751492163233382430","andyott33","2021-05-27T03:26:12.6110000+08:00","Thanks!","","👍 (1)"
